k,i,j,jw,cpau,jwau,dfpy,dfpy2,jwso,dfv,mfv,dfp,mfp,dfch,dft,pyxvxp,prob,miss,batch,str,train,match,ix,test
4842,1,2,0.085714286,,,14,196,0.066666667,,,1,12,,,14,1,5,E,"1882, 26 ANN REPORT BANK E, PR13
1896, 40 ANN REPORT BANK E, PR12",TRUE,,262648,FALSE
4846,1,2,0.081417798,,,0,0,0.042105263,,,1,2,,,0,1,5,E,"1882, MALTA MEDITERRA 0328, P1
1882, MALTA MEDITERRANEAN, V27, P2",TRUE,TRUE,262649,FALSE
4852,1,2,0.085584677,,,22,484,0,,,24,107,,,528,1,5,E,"1883, ENGLISH VILLAGE COMM, P119
1905, ENGLISH VILLAGE COMM, P95",TRUE,,262666,FALSE
4854,1,2,0.072090449,,,1,1,0.030526316,,,25,22,,,25,1,5,E,"1883, J HOPKINS U STUDIE 1, P34
1884, J HOPKINS U STUDIES, V11, P9",TRUE,,262668,FALSE
4865,1,2,0.025806452,,,0,0,0,,,32,139,,,0,1,5,E,"1883, WHAT SOCIAL CLASSES, P123
1883, WHAT SOCIAL CLASSES, P155",TRUE,TRUE,262673,FALSE
4866,1,2,0.018951613,,,0,0,0,,,446,282,,,0,1,5,E,"1884, 6 CENTURIES WORK WAG, P505
1884, 6 CENTURIES WORK WAG, P59",TRUE,TRUE,262674,FALSE
4868,2,3,0.013793103,,,0,0,0,,,1,2,,,0,0.333333333,5,E,"1884, COMMITTEE CONTRACTS, P1
1884, COMMITTEE CONTRACTS, P2",TRUE,TRUE,262677,FALSE
4887,2,3,0.016666667,,,0,0,0,,,8,17,,,0,0.333333333,5,E,"1889, CANADIAN ARCH, P13
1889, CANADIAN ARCH, P21",TRUE,TRUE,262683,FALSE
4892,1,2,0.096428571,,,91,8281,0.066666667,,,44,194,,,4004,1,5,E,"1887, 18TH ANN REP BUR STA, P172
1978, 9TH ANN REP BUR STAT, P216",TRUE,,262687,FALSE
4913,1,2,0.053333333,,,3,9,0,,,54,53,,,162,1,5,E,"1889, P RUSSIAN ANTHR SOC, P26
1892, P RUSSIAN ANTHR SOC, P80",TRUE,,262692,FALSE
4923,1,3,0.025806452,,,0,0,0,,,42,78,,,0,0.333333333,5,E,"1890, EMIGRATION IMMIGRATI, P57
1890, EMIGRATION IMMIGRATI, P99",TRUE,TRUE,262700,FALSE
4926,1,2,0.058064516,,,12,144,0,,,82,264,,,984,1,5,E,"1890, INSURANCE SPECTATOR, P305
1902, INSURANCE SPECTATOR, P223",TRUE,,262703,FALSE
4928,1,2,0.0125,,,0,0,0,,,1,172,,,0,1,5,E,"1890, LIPPINCOLLS MAGA OCT, P171
1890, LIPPINCOLLS MAGA OCT, P172",TRUE,TRUE,262704,FALSE
4930,1,2,0.032183908,,,2,4,0.023529412,,,0,68,,,0,1,5,E,"1890, RETURN PAUPERS 60, PR68
1892, RETURN PAUPERS 65, PR68",TRUE,,262706,FALSE
4942,2,3,0.049032258,,,26,676,0,,,33,18,,,858,0.166666667,5,E,"1917, SCOPE METHOD POLITIC, P2
1891, SCOPE METHOD POLITIC, P35",TRUE,,262741,FALSE
4949,1,3,0.049032258,,,37,1369,0,,,35,22,,,1295,0.333333333,5,E,"1892, FUNDAMENTAL PRINCIPL, P5
1929, FUNDAMENTAL PRINCIPL, P40",TRUE,,262759,FALSE
4954,1,2,0.025,,,0,0,0,,,168,196,,,0,1,5,E,"1892, PSYCHIC FACTORS CIVI, P112
1892, PSYCHIC FACTORS CIVI, P280",TRUE,TRUE,262765,FALSE
4959,1,2,0.033394248,,,0,0,0.02,,,10,18,,,0,1,5,E,"1892, T CONNECTICUT ACAD A, P23
1892, T CONNECTICUT ACAD, P13",TRUE,TRUE,262773,FALSE
4977,2,3,0.016666667,,,0,0,0,,,2,345,,,0,0.333333333,5,E,"1909, J MENTAL SCI, P344
1909, J MENTAL SCI, P346",TRUE,TRUE,262801,FALSE
4985,1,2,0.068709677,,,18,324,0,,,224,144,,,4032,1,5,E,"1894, STATISTIQUES GREVES, P256
1912, STATISTIQUES GREVES, P32",TRUE,,262804,FALSE
4987,1,2,0.072916667,,,1,1,0.04,,,64,133,,,64,1,5,E,"1895, AM BOOKBINDER    NOV, P101
1896, AM BOOKBINDER    JAN, P165",TRUE,,262805,FALSE
4992,1,2,0.077314815,,,0,0,0.06,,,95,342,,,0,1,5,E,"1895, ENG MINING J     OCT, P389
1895, ENG MINING J     SEP, P294",TRUE,,262812,TRUE
4993,1,5,0.091555556,,,18,324,0,,,334,173,,,6012,0.066666667,5,E,"1895, ESSAYS TAXATION, P6
1913, ESSAYS TAXATION, P340",TRUE,,262816,FALSE
5007,1,2,0.064285714,,,18,324,0,,,10,61,,,180,1,5,E,"1896, CALIFORNIA REPORT, P56
1914, CALIFORNIA REPORT, P66",TRUE,,262862,FALSE
5011,1,2,0.027586207,,,0,0,0,,,58,238,,,0,1,5,E,"1896, ETUDES EC SOCIALE, P209
1896, ETUDES EC SOCIALE, P267",TRUE,TRUE,262878,FALSE
5014,1,3,0.031653226,,,0,0,0,,,64,84,,,0,0.1,5,E,"1896, JOUTELS J SALLES LAS, P52
1896, JOUTELS J SALLES LAS, P116",TRUE,TRUE,262882,FALSE
5016,2,3,0.006666667,,,0,0,0,,,36,344,,,0,0.333333333,5,E,"1896, OUTLINES EC THEORY, P326
1896, OUTLINES EC THEORY, P362",TRUE,TRUE,262893,FALSE
5017,1,2,0.075,,,4,16,0,,,716,447,,,2864,1,5,E,"1896, POORS MANUAL RAILROA, P805
1900, POORS MANUAL RAILROA, PR89",TRUE,,262894,FALSE
5019,2,3,0.063897436,,,1,1,0,,,238,150,,,238,0.333333333,5,E,"1896, REV HIST RELIG, P269
1897, REV HIST RELIG, P31",TRUE,,262898,FALSE
5022,1,2,0.074666667,,,0,0,0.07,,,50,187,,,0,0.333333333,5,E,"1896, WAGES CAPITAL EXAMIN, P212
1896, WAGES CAPITAL, P162",TRUE,TRUE,262900,FALSE
5022,1,3,0.080945652,,,0,0,0.07,,,15,204,,,0,0.333333333,5,E,"1896, WAGES CAPITAL EXAMIN, P212
1896, WAGES CAPITAL, P197",TRUE,TRUE,262901,FALSE
5027,1,2,0.09452381,,,0,0,0.1,,,323,192,,,0,1,5,E,"1897, COSMOPOLIS       MAY, P353
1897, COSMOPOLIS, P30",TRUE,TRUE,262909,FALSE
5028,1,2,0.058333333,,,2,4,0,,,559,392,,,1118,1,5,E,"1897, INVESTORS MONTHLY MA, P113
1899, INVESTORS MONTHLY MA, P672",TRUE,,262910,FALSE
5038,1,2,0.031653226,,,0,0,0,,,681,364,,,0,1,5,E,"1897, SOCIALE FRAGE LICHTE, P24
1897, SOCIALE FRAGE LICHTE, P705",TRUE,,263166,FALSE
5046,1,3,0.014814815,,,0,0,0,,,2,134,,,0,0.333333333,5,E,"1898, ILLINOIS REPORT, P135
1898, ILLINOIS REPORT, P133",TRUE,TRUE,263179,FALSE
5047,1,2,0.073522167,,,2,4,0,,,13,8,,,26,0.333333333,5,E,"1898, INDIANA B CHAR COR, P15
1900, INDIANA B CHAR COR, P2",TRUE,,263181,FALSE
5048,2,3,0.015384615,,,0,0,0,,,30,168,,,0,0.333333333,5,E,"1898, MAT ANTHR JEWS, P153
1898, MAT ANTHR JEWS, P183",TRUE,TRUE,263186,FALSE
5049,1,2,0.077419355,,,17,289,0,,,13,44,,,221,1,5,E,"1898, MICHIGAN DISTRICT SY, P51
1915, MICHIGAN DISTRICT SY, P38",TRUE,,263187,FALSE
5051,1,2,0.030895916,,,1,1,0.044444444,,,0,19,,,0,1,5,E,"1898, P 7 ANN CONV, P19
1899, P 8 ANN CONV, P19",TRUE,,263188,FALSE
5052,1,5,0.042105263,,,0,0,0,,,83,190,,,0,0.066666667,5,E,"1898, PURE EC, P231
1898, PURE EC, P148",TRUE,TRUE,263192,FALSE
5053,2,3,0.012903226,,,0,0,0,,,5,12,,,0,0.333333333,5,E,"1898, REFLECTIONS FORMATIO, P10
1898, REFLECTIONS FORMATIO, P15",TRUE,TRUE,263206,FALSE
5054,1,3,0.0575,,,14,196,0,,,159,80,,,2226,0.333333333,5,E,"1912, REPORT WISCONSIN TAX, P1
1898, REPORT WISCONSIN TAX, P160",TRUE,,263208,FALSE
5061,1,2,0.057056452,,,0,0,0.06,,,163,96,,,0,1,5,E,"1899, DOMINION MED MON JAN, P15
1899, DOMINION MED MON OCT, P178",TRUE,,263213,FALSE
5071,2,4,0.05625,,,11,121,0,,,200,238,,,2200,0.066666667,5,E,"1899, SHIFTING INCIDENCE T, P138
1910, SHIFTING INCIDENCE T, P338",TRUE,,263226,FALSE
5071,2,5,0.075,,,11,121,0,,,36,156,,,396,0.066666667,5,E,"1899, SHIFTING INCIDENCE T, P138
1910, SHIFTING INCIDENCE T, P174",TRUE,,263227,FALSE
5075,1,2,0.0875,,,3,9,0.06,,,483,486,,,1449,1,5,E,"1900, B DEP LABOR      JUL, P728
1903, B DEP LABOR      MAR, P245",TRUE,,263237,FALSE
5083,1,2,0.0625,,,0,0,0.06,,,42,176,,,0,0.333333333,5,E,"1900, INVESTORS CHRONI FEB, P155
1900, INVESTORS CHRONI MAR, P197",TRUE,,263238,FALSE
5102,1,2,0.085951812,,,49,2401,0.04,,,241,216,,,11809,1,5,E,"1901, COMERCIO EXTERIOR AR, P96
1950, COMERCIO EXTERIOR 19, P337",TRUE,,263327,FALSE
5104,1,2,0.032,,,0,0,0,,,14,727,,,0,1,5,E,"1901, JB O DORTMUND, P720
1901, JB O DORTMUND, P734",TRUE,TRUE,263329,FALSE
5109,2,6,0.059259259,,,1,1,0,,,53,106,,,53,0.066666667,5,E,"1903, P INT JOINT CONV, P80
1904, P INT JOINT CONV, P133",TRUE,,263338,FALSE
5121,1,2,0.04,,,0,0,0,,,214,429,,,0,0.166666667,5,E,"1902, AUSTR NZ, P322
1902, AUSTR NZ, P536",TRUE,TRUE,263357,FALSE
5130,1,6,0.061075269,,,8,64,0,,,562,319,,,4496,0.047619048,5,E,"1920, HIST TRADE UNIONISM, P600
1912, HIST TRADE UNIONISM, P38",TRUE,,263370,FALSE
5147,1,3,0.036928763,,,4,16,0,,,35,108,,,140,0.333333333,5,E,"1908, ANN ARCHAEOLOGICAL R, P91
1904, ANN ARCHAEOLOGICAL R, P126",TRUE,,263424,FALSE
5158,1,2,0.093010753,,,34,1156,0.06,,,198,117,,,6732,0.333333333,5,E,"1903, REPORT INQUIRY PRESE, P18
1937, REPORT INQUIRY COOPE, P216",TRUE,,263429,FALSE
5158,2,3,0.025416667,,,0,0,0,,,209,112,,,0,0.333333333,5,E,"1937, REPORT INQUIRY COOPE, P216
1937, REPORT INQUIRY COOPE, P7",TRUE,TRUE,263431,FALSE
5171,1,2,0.05344086,,,1,1,0,,,77,102,,,77,1,5,E,"1904, ELEMENTS RAILWAY EC, P63
1905, ELEMENTS RAILWAY EC, P140",TRUE,,263437,FALSE
5172,1,2,0.029166667,,,2,4,0,,,8,285,,,16,1,5,E,"1904, FACTORY INSPECTORS R, P281
1906, FACTORY INSPECTORS R, P289",TRUE,,263438,TRUE
5185,2,3,0.05,,,0,0,0,,,169,1300,,,0,0.333333333,5,E,"1905, STAHL EISEN, P1216
1905, STAHL EISEN, P1385",TRUE,TRUE,263449,FALSE
5187,1,3,0.051747312,,,4,16,0,,,317,220,,,1268,0.333333333,5,E,"1925, ALLGEMEINE STAATSLEH, P62
1921, ALLGEMEINE STAATSLEH, P379",TRUE,,263457,FALSE
5190,1,2,0.029166667,,,2,4,0,,,7,14,,,14,1,5,E,"1905, COMPTE GEN ADM JUSTI, PR10
1907, COMPTE GEN ADM JUSTI, PR17",TRUE,,263459,FALSE
5192,1,2,0.046376812,,,8,64,0,,,0,4,,,0,1,5,E,"1905, FIN C MAN REP, P4
1913, FIN C MAN REP, P4",TRUE,,263460,FALSE
5193,1,2,0.063636364,,,4,16,0,,,26,141,,,104,1,5,E,"1905, FOR REL US, P128
1909, FOR REL US, P154",TRUE,,263461,FALSE
5194,1,2,0.099429278,,,3,9,0.051052632,,,109,810,,,327,1,5,E,"1905, LOCOMOTIVE FIREMENS, V38, P756
1908, LOCOMOTIVE FIREM JUN, P865",TRUE,,263462,FALSE
5195,1,4,0.061075269,,,18,324,0,,,24,19,,,432,0.166666667,5,E,"1905, MANUFACTURERS REPORT, P31
1923, MANUFACTURERS REPORT, P7",TRUE,,263465,FALSE
5199,1,2,0.025806452,,,0,0,0,,,9,178,,,0,1,5,E,"1905, RESTRICTIVE RAILWAY, P173
1905, RESTRICTIVE RAILWAY, P182",TRUE,TRUE,263470,FALSE
5206,1,2,0.079227053,,,19,361,0,,,5970,3118,,,113430,1,5,E,"1905, WORLDS WORK, P6103
1924, WORLDS WORK, P133",TRUE,,263473,FALSE
5209,2,3,0.090322581,,,1,1,0.06,,,83,56,,,83,0.1,5,E,"1907, AM COOPERATIVE J MAY, P98
1906, AM COOPERATIVE J FEB, P15",TRUE,,263478,FALSE
5210,2,3,0.056,,,1,1,0,,,2,49,,,2,0.333333333,5,E,"1911, BERICHT ANTRAG, P48
1912, BERICHT ANTRAG, P50",TRUE,,263486,FALSE
5213,1,2,0.066666667,,,40,1600,0,,,194,211,,,7760,1,5,E,"1906, CHICAGO DAILY NEWS A, P114
1946, CHICAGO DAILY NEWS A, P308",TRUE,,263490,TRUE
5217,1,2,0.035897436,,,1,1,0,,,78,58,,,78,1,5,E,"1906, IND COMBINATION, P19
1907, IND COMBINATION, P97",TRUE,,263507,FALSE
5219,1,2,0.018951613,,,0,0,0,,,264,150,,,0,1,5,E,"1906, MIESIECZNIK PASTERSK, P18
1906, MIESIECZNIK PASTERSK, P282",TRUE,,263509,FALSE
5227,1,2,0.012903226,,,0,0,0,,,47,38,,,0,1,5,E,"1906, VOICE NEGRO      JAN, P14
1906, VOICE NEGRO      JAN, P61",TRUE,TRUE,263515,FALSE
5229,1,2,0.075268817,,,2,4,0.1,,,2,20,,,4,1,5,E,"1907, 20 ANN REPORT STAT R, P21
1909, 1 ANN REPORT STAT EX, P19",TRUE,,263516,FALSE
5231,1,3,0.076075269,,,18,324,0.04,,,244,149,,,4392,0.333333333,5,E,"1909, ALL WORLD        MAY, P271
1927, ALL WORLD        JAN, P27",TRUE,,263518,FALSE
5231,2,3,0.068663594,,,20,400,0.04,,,180,117,,,3600,0.333333333,5,E,"1907, ALL WORLD        APR, P207
1927, ALL WORLD        JAN, P27",TRUE,,263519,FALSE
5238,2,3,0.076190476,,,5,25,0,,,44,315,,,220,0.333333333,5,E,"1907, DTSCH OEKONOMIST, P293
1912, DTSCH OEKONOMIST, P337",TRUE,,263530,FALSE
5239,5,6,0.025,,,0,0,0,,,164,331,,,0,0.066666667,5,E,"1907, ESSENTIALS EC THEORY, P249
1907, ESSENTIALS EC THEORY, P413",TRUE,,263545,FALSE
5241,3,4,0.014285714,,,0,0,0,,,440,391,,,0,0.166666667,5,E,"1907, HDB AM INDIANS 1, P171
1907, HDB AM INDIANS 1, P611",TRUE,TRUE,263550,FALSE
5243,1,2,0.031578947,,,0,0,0.02,,,4,490,,,0,1,5,E,"1907, IMPERIAL GAZETEER IN, VIII, P488
1907, IMPERIAL GAZETTEER I, VIII, P492",TRUE,TRUE,263551,FALSE
5245,1,2,0.068952381,,,4,16,0,,,1117,560,,,4468,1,5,E,"1907, N CAROLINA LAWS, P1118
1911, N CAROLINA LAWS, P1",TRUE,,263552,FALSE
5249,1,2,0.062401985,,,0,0,0.06,,,364,244,,,0,1,5,E,"1907, STAT MUNICIPAL FINAN, P62
1907, STAT MUNICIPAL, P426",TRUE,TRUE,263554,FALSE
5257,1,4,0.061075269,,,6,36,0,,,24,15,,,144,0.166666667,5,E,"1908, CHAMBER COMMERCE JAN, P3
1914, CHAMBER COMMERCE JAN, P27",TRUE,,263559,FALSE
5259,2,3,0.012903226,,,0,0,0,,,1,62,,,0,0.333333333,5,E,"1908, ENGLISH AGR LABOURER, P61
1908, ENGLISH AGR LABOURER, P62",TRUE,TRUE,263565,FALSE
5264,1,2,0.025806452,,,0,0,0,,,1,30,,,0,1,5,E,"1908, J SOCIOLOGY      JUL, P29
1908, J SOCIOLOGY      JUL, P30",TRUE,TRUE,263566,FALSE
5265,1,2,0.09162465,,,0,0,0.25,,,449,396,,,0,1,5,E,"1908, MANUEL EC, P621
1908, WOMAN EC, P172",TRUE,,263567,FALSE
5268,1,2,0.084722222,,,0,0,0.13,,,111,332,,,0,1,5,E,"1908, OUTLOOK          FEB, P276
1908, OUTLOOK         0222, P387",TRUE,TRUE,263569,FALSE
5269,1,2,0.059139785,,,23,529,0,,,210,117,,,4830,0.333333333,5,E,"1931, PRINCIPI EC POLITICA, P222
1908, PRINCIPI EC POLITICA, P12",TRUE,,263570,FALSE
5271,1,2,0.094397284,,,0,0,0.115789474,,,221,164,,,0,1,5,E,"1908, REPORT DEPARTMENTAL, P275
1908, REPORT P, P54",TRUE,,263573,FALSE
5273,1,2,0.036781609,,,2,4,0,,,7,6,,,14,1,5,E,"1908, REPUBLICAN CAMPAIGN, P2
1910, REPUBLICAN CAMPAIGN, P9",TRUE,,263575,FALSE
5274,1,2,0.06,,,0,0,0,,,0,219,,,0,1,5,E,"1908, REV ARCH, P219
1908, REV ARCH, V12, P219",TRUE,TRUE,263576,FALSE
5291,1,2,0.045852535,,,0,0,0.06,,,0,23,,,0,1,5,E,"1909, HIST ATTEMPS PRE APR, P23
1909, HIST ATTEMPS PRE JUL, P23",TRUE,,263585,FALSE
5292,1,2,0.092753623,,,7,49,0,,,185,460,,,1295,1,5,E,"1909, J I BANKERS, P553
1916, J I BANKERS, P368",TRUE,,263586,FALSE
5296,1,2,0.025362319,,,0,0,0,,,46,29,,,0,1,5,E,"1909, P C GOVERNORS, P52
1909, P C GOVERNORS, P6",TRUE,TRUE,263589,FALSE
5298,1,2,0.038333333,,,0,0,0.023333333,,,255,334,,,0,1,5,E,"1909, PUTMAN ANNIVERSARY V, P461
1909, PUTNAM ANNIVERSARY V, P206",TRUE,,263591,FALSE
5305,1,2,0.04516129,,,4,16,0,,,39,48,,,156,1,5,E,"1910, ANN REPORT HLTH DEPT, P68
1914, ANN REPORT HLTH DEPT, P29",TRUE,,263596,FALSE
5307,1,2,0.045833333,,,0,0,0,,,99,184,,,0,1,5,E,"1910, B ASSURANCES SOCIALE, P234
1910, B ASSURANCES SOCIALE, V1, P135",TRUE,TRUE,263597,FALSE
5309,1,4,0.0375,,,0,0,0,,,157,300,,,0,0.1,5,E,"1910, ETHNOLOGIC DICT NAVA, P379
1910, ETHNOLOGIC DICT NAVA, P222",TRUE,,263600,TRUE
5334,4,7,0.053333333,,,8,64,0,,,8,19,,,64,0.018181818,5,E,"1943, BEFOLKNINGSRORELSEN, P15
1935, BEFOLKNINGSRORELSEN, P23",TRUE,,263663,FALSE
5341,2,3,0.016,,,0,0,0,,,5,632,,,0,0.333333333,5,E,"1911, KOMMUNALES JB, P630
1911, KOMMUNALES JB, P635",TRUE,TRUE,263693,FALSE
5345,1,2,0.025,,,0,0,0,,,55,150,,,0,1,5,E,"1911, PREVENTION DESTITUTI, P122
1911, PREVENTION DESTITUTI, P177",TRUE,TRUE,263696,FALSE
5350,1,2,0.012903226,,,0,0,0,,,1,68,,,0,1,5,E,"1911, REV PUERICULTURE MAY, P68
1911, REV PUERICULTURE MAY, P69",TRUE,TRUE,263699,FALSE
5355,1,2,0.05,,,2,4,0,,,28,181,,,56,1,5,E,"1911, WAR OTHER ESSAYS, P195
1913, WAR OTHER ESSAYS, P167",TRUE,,263700,FALSE
5364,1,2,0.095591787,,,0,0,0,,,10,16,,,0,1,5,E,"1912, CD6258, PR21
1912, CD6258, V111, P11",TRUE,TRUE,263705,FALSE
5369,1,2,0.097571429,,,20,400,0.04,,,95,166,,,1900,1,5,E,"1912, DELINQUENT CHILD HOM, P119
1932, DELINQUENT CHILD, P214",TRUE,,263739,FALSE
5370,1,2,0.038095238,,,0,0,0,,,11,16,,,0,1,5,E,"1912, EC OUTLOOK, P11
1912, EC OUTLOOK, P22",TRUE,TRUE,263740,TRUE
5375,1,2,0.057090909,,,0,0,0.014285714,,,438,290,,,0,1,5,E,"1912, HAUSHALTS PLAN, P71
1912, HAUSHALTSPLAN, P509",TRUE,TRUE,263744,FALSE
5378,1,2,0.068817204,,,26,676,0,,,57,60,,,1482,1,5,E,"1912, MONOPOLY COMPETITION, P89
1938, MONOPOLY COMPETITION, P32",TRUE,,263745,FALSE
5392,1,2,0.0125,,,0,0,0,,,2,122,,,0,1,5,E,"1913, BUSINESS AM      FEB, P121
1913, BUSINESS AM      FEB, P123",TRUE,TRUE,263782,FALSE
5398,1,2,0.066666667,,,8,64,0,,,79,422,,,632,1,5,E,"1913, GRENZEN NATURWISSENS, P462
1921, GRENZEN NATURWISSENS, P383",TRUE,,263790,FALSE
5415,6,9,0.04375,,,2,4,0,,,354,547,,,708,0.015151515,5,E,"1917, TREASURY ANN REPORTS, P370
1919, TREASURY ANN REPORTS, P724",TRUE,,263847,FALSE
5419,1,2,0.0525,,,0,0,0,,,83,474,,,0,1,5,E,"1914, ABSTRACT CENSUS MANU, P516
1914, ABSTRACT CENSUS MANU, V1, P433",TRUE,TRUE,263867,FALSE
5420,1,2,0.078614719,,,0,0,0.084210526,,,5,32,,,0,1,5,E,"1914, ADDRESSBUCH DTSCH 4, P30
1914, ADDRESSBUCH, P35",TRUE,TRUE,263868,FALSE
5436,1,3,0.018951613,,,0,0,0,,,10,103,,,0,0.333333333,5,E,"1914, GAMES TOYS       AUG, P108
1914, GAMES TOYS       AUG, P98",TRUE,TRUE,263878,FALSE
5436,2,3,0.012903226,,,0,0,0,,,2,97,,,0,0.333333333,5,E,"1914, GAMES TOYS       AUG, P96
1914, GAMES TOYS       AUG, P98",TRUE,TRUE,263879,FALSE
5438,1,2,0.036243386,,,0,0,0,,,82,100,,,0,1,5,E,"1914, J KEPT D DOUGLAS, P141
1914, J KEPT D DOUGLAS, P59",TRUE,TRUE,263880,TRUE
5441,1,2,0.074861959,,,7,49,0,,,628,374,,,4396,0.333333333,5,E,"1921, MEDDELELSER GRONLAND, P60
1914, MEDDELELSER GRONLAND, V39, P688",TRUE,,263882,FALSE
5446,1,2,0.027619048,,,0,0,0.02,,,0,2,,,0,1,5,E,"1914, RECHERCHES THEORIE P, P2
1914, RECHERCHES THEORIE, P2",TRUE,TRUE,263891,FALSE
5460,1,2,0.051792115,,,0,0,0,,,7,168,,,0,1,5,E,"1915, REPORT CITY COUNCIL, P165
1915, REPORT CITY COUNCIL, V88, P172",TRUE,TRUE,263900,FALSE
5461,2,4,0.068817204,,,16,256,0,,,148,230,,,2368,0.166666667,5,E,"1931, SOME ASPECTS TARIFF, P304
1915, SOME ASPECTS TARIFF, P156",TRUE,,263905,FALSE
5462,2,4,0.031653226,,,0,0,0,,,168,155,,,0,0.166666667,5,E,"1915, STUDY IND FLUCTUATIO, P239
1915, STUDY IND FLUCTUATIO, P71",TRUE,,263911,FALSE
5468,2,3,0.038136201,,,1,1,0,,,14,11,,,14,0.333333333,5,E,"1928, COMPTES RENDUS BANQU, P18
1929, COMPTES RENDUS BANQU, P4",TRUE,,263917,FALSE
5469,4,5,0.012903226,,,0,0,0,,,4,57,,,0,0.066666667,5,E,"1916, ELECT POWER DEV US 1, P59
1916, ELECT POWER DEV US 1, P55",TRUE,TRUE,263930,FALSE
5476,1,2,0.068817204,,,37,1369,0,,,72,39,,,2664,1,5,E,"1916, OFFICIAL CATHOLIC DI, PR3
1953, OFFICIAL CATHOLIC DI, P75",TRUE,,263945,FALSE
5479,1,2,0.093383513,,,2,4,0.06,,,9,8,,,18,1,5,E,"1916, REO SPIRIT       APR, P13
1918, REO SPIRIT       DEC, P4",TRUE,,263947,FALSE
5491,1,2,0.068817204,,,5,25,0,,,25,30,,,125,1,5,E,"1917, INVENTORY SEEDS PLAN, P17
1922, INVENTORY SEEDS PLAN, P42",TRUE,,263963,FALSE
5494,1,2,0.113461538,,,0,0,0.151111111,,,30,357,,,0,1,5,E,"1917, J AM BANKERS ASS NOV, P372
1917, J I BANKERS      NOV, P342",TRUE,,263964,FALSE
5495,1,2,0.042391304,,,0,0,0,,,63,110,,,0,1,5,E,"1917, KINGS MIRROR, P142
1917, KINGS MIRROR, P79",TRUE,TRUE,263965,FALSE
5497,1,2,0.09185306,,,20,400,0,,,156,511,,,3120,1,5,E,"1917, MACHINISTS MONTHLY J, P433
1937, MACHINISTS MONTHLY J, V49, P589",TRUE,,263968,FALSE
5502,1,2,0.068333333,,,12,144,0,,,385,198,,,4620,1,5,E,"1917, THEORIE VOLKSWIRTSCH, P391
1929, THEORIE VOLKSWIRTSCH, P6",TRUE,,263973,FALSE
5517,1,2,0.133410494,,,2,4,0.130588235,,,7,28,,,14,1,5,E,"1916, STAT ABSTR SEVERAL B, PR32
1918, STAT ABSTRACT SEVERA, PR25",TRUE,,263981,FALSE
5527,1,2,0.059139785,,,6,36,0,,,96,123,,,576,0.333333333,5,E,"1925, BIRTH STILLBIRTH INF, P171
1919, BIRTH STILLBIRTH INF, P75",TRUE,,264006,FALSE
5527,1,3,0.051111111,,,8,64,0,,,164,89,,,1312,0.333333333,5,E,"1925, BIRTH STILLBIRTH INF, P171
1933, BIRTH STILLBIRTH INF, P7",TRUE,,264007,FALSE
5533,1,2,0.038095238,,,0,0,0,,,132,248,,,0,1,5,E,"1919, IND TRADE, P182
1919, IND TRADE, P314",TRUE,,264012,FALSE
5537,1,3,0.088888889,,,8,64,0,,,191,264,,,1528,0.166666667,5,E,"1919, NATL C SOCIAL WORK, P359
1927, NATL C SOCIAL WORK, P168",TRUE,,264021,FALSE
5540,1,2,0.066666667,,,23,529,0,,,26,311,,,598,0.333333333,5,E,"1942, PLACE SCI MODERN CIV, P298
1919, PLACE SCI MODERN CIV, P324",TRUE,,264029,FALSE
5545,1,3,0.051747312,,,1,1,0,,,279,222,,,279,0.333333333,5,E,"1920, BANKING INSURANCE RE, P361
1921, BANKING INSURANCE RE, P82",TRUE,,264034,FALSE
5560,1,2,0.019569892,,,0,0,0,,,5,8,,,0,1,5,E,"1920, LIBERATOR        OCT, P11
1920, LIBERATOR        OCT, P6",TRUE,TRUE,264044,TRUE
5564,1,2,0.025,,,0,0,0,,,35,192,,,0,1,5,E,"1920, POETRY           JUL, P175
1920, POETRY           JUL, P210",TRUE,TRUE,264045,FALSE
5571,1,2,0.021693122,,,0,0,0,,,104,69,,,0,1,5,E,"1920, SYNDICALISME CGT, P121
1920, SYNDICALISME CGT, P17",TRUE,,264052,FALSE
5578,1,2,0.079444444,,,1,1,0,,,169,178,,,169,1,5,E,"1921, ANAL MIND, P94
1922, ANAL MIND, P263",TRUE,,264054,FALSE
5584,1,2,0.078566308,,,30,900,0.063157895,,,157,96,,,4710,1,5,E,"1921, ELEMENTS SOCIAL SCI, P174
1951, ELEMENTS SOCIAL ORG, P17",TRUE,,264057,FALSE
5588,1,2,0.083508772,,,4,16,0,,,167,160,,,668,1,5,E,"1921, HOWARD J, P77
1925, HOWARD J, P244",TRUE,,264059,FALSE
5593,1,2,0.06656586,,,8,64,0.04,,,420,284,,,3360,1,5,E,"1921, REV REV          NOV, P494
1929, REV REV          OCT, P74",TRUE,,264063,FALSE
5594,1,4,0.059139785,,,12,144,0,,,122,80,,,1464,0.1,5,E,"1933, RISK UNCERTAINTY PRO, P141
1921, RISK UNCERTAINTY PRO, P19",TRUE,,264066,FALSE
5594,2,3,0.076075269,,,36,1296,0,,,176,145,,,6336,0.1,5,E,"1957, RISK UNCERTAINTY PRO, P233
1921, RISK UNCERTAINTY PRO, P57",TRUE,,264068,FALSE
