k,i,j,jw,cpau,jwau,dfpy,jwso,dfv,dfp,dfch,dft,pyxvxp,prob,miss,batch,str,train,match,ix
5627,1,2,0.074295884,,,0,0.083333333,,5,,,0,1,5,E,"1922, WERT KAPITAL PRO JEN, P43
1922, WERT KAPITALPROFIT, P48",TRUE,1,264112
5638,1,2,0.04375,,,2,0,,78,,,156,1,5,E,"1923, INT YB AGR LEGISLATI, P231
1925, INT YB AGR LEGISLATI, P309",TRUE,,264140
5646,1,3,0.080727874,,,40,0.05,,10,,,400,0.333333333,5,E,"1963, OUTLINE PSYCHOANALYS, P17
1923, OUTLINE PSYCHOL, PR7",TRUE,,264192
5652,1,2,0.019569892,,,0,0,,332,,,0,1,5,E,"1923, STUDIES EC OVERHEAD, P25
1923, STUDIES EC OVERHEAD, P357",TRUE,,264199
5653,1,2,0.031653226,,,0,0,,49,,,0,0.333333333,5,E,"1923, TRACT MONETARY REFOR, P99
1923, TRACT MONETARY REFOR, P148",TRUE,1,264200
5653,2,3,0.018951613,,,0,0,,84,,,0,0.333333333,5,E,"1923, TRACT MONETARY REFOR, P148
1923, TRACT MONETARY REFOR, P64",TRUE,1,264202
5659,1,2,0.076075269,,,6,0,,108,,,648,1,5,E,"1924, DTSCH ZAHLUNGSBILANZ, P22
1930, DTSCH ZAHLUNGSBILANZ, P130",TRUE,,264206
5660,1,2,0.044268775,,,0,0,,124,,,0,0.333333333,5,E,"1924, EC TAXATION, P97
1924, EC TAXATION, P221",TRUE,,264207
5660,1,3,0.044268775,,,0,0,,131,,,0,0.333333333,5,E,"1924, EC TAXATION, P97
1924, EC TAXATION, P228",TRUE,,264208
5662,2,3,0.075833333,,,2,0,,148,,,296,0.166666667,5,E,"1926, EZHENEDELNIK SOVETSK, P224
1924, EZHENEDELNIK SOVETSK, V3, P76",TRUE,,264214
5662,2,4,0.077138158,,,1,0,,797,,,797,0.166666667,5,E,"1926, EZHENEDELNIK SOVETSK, P224
1925, EZHENEDELNIK SOVETSK, V30, P1021",TRUE,,264215
5666,1,3,0.071794872,,,5,0,,82,,,410,0.166666667,5,E,"1929, KATORGA SSYLKA, P154
1924, KATORGA SSYLKA, P236",TRUE,,264221
5667,1,2,0.05125,,,0,0.06,,146,,,0,1,5,E,"1924, LABOR HERALD     FEB, P5
1924, LABOR HERALD     JUL, P151",TRUE,,264226
5669,2,3,0.013333333,,,0,0,,1,,,0,0.333333333,5,E,"1934, MARIAGES NAISSANCES, P10
1934, MARIAGES NAISSANCES, P11",TRUE,1,264232
5674,1,2,0.051747312,,,4,0,,337,,,1348,1,5,E,"1924, P HOUSE COMMONS SELE, P348
1928, P HOUSE COMMONS SELE, P11",TRUE,,264233
5675,1,2,0.012903226,,,0,0,,7,,,0,1,5,E,"1924, PRINCIPLES RAILWAY T, P81
1924, PRINCIPLES RAILWAY T, P88",TRUE,1,264234
5676,1,2,0.012903226,,,0,0,,139,,,0,1,5,E,"1924, SCI STUDY HUMAN SOC, P1
1924, SCI STUDY HUMAN SOC, P140",TRUE,,264235
5682,1,2,0.093333333,,,2,0.08,,3,,,6,1,5,E,"1924, UNEMPLOYMENT INEVITA, P8
1926, UNEMPLOYMENT INSURAN, P5",TRUE,,264237
5687,1,2,0.105448718,,,1,0.06,,115,,,115,1,5,E,"1924, BREIZ ATAO       NOV, P490
1925, BREIZ ATAO       SEP, P605",TRUE,,264253
5690,1,2,0.08808642,,,27,0.02,,323,,,8721,0.333333333,5,E,"1952, CATHOLIC DIRECTORY, P589
1925, CATHOLIC DIRECTORY S, P266",TRUE,,264254
5690,1,3,0.04547619,,,0,0.02,,324,,,0,0.333333333,5,E,"1952, CATHOLIC DIRECTORY, P589
1952, CATHOLIC DIRECTORY S, P265",TRUE,,264255
5698,1,2,0.0125,,,0,0,,48,,,0,1,5,E,"1925, GRUNDZUGE THEORETISC, P168
1925, GRUNDZUGE THEORETISC, P216",TRUE,1,264258
5700,1,2,0.064049919,,,0,0.153426573,,362,,,0,1,5,E,"1925, I EC POLITICA, P64
1925, INT EC POLICIES, P426",TRUE,,264259
5701,1,2,0.025,,,0,0,,126,,,0,1,5,E,"1925, INDESTRUCTIBLE UNION, P145
1925, INDESTRUCTIBLE UNION, PR19",TRUE,1,264260
5704,3,4,0.018951613,,,0,0,,192,,,0,0.166666667,5,E,"1925, MEMORIALS A MARSHALL, P214
1925, MEMORIALS A MARSHALL, P22",TRUE,,264266
5705,1,2,0.018951613,,,0,0,,393,,,0,1,5,E,"1925, MINUTES EVIDENCE TAK, P21
1925, MINUTES EVIDENCE TAK, P414",TRUE,,264267
5714,1,2,0.04375,,,1,0,,25,,,25,0.333333333,5,E,"1926, TAXATION UNEARNED IN, P126
1925, TAXATION UNEARNED IN, P101",TRUE,,264269
5714,2,3,0.031653226,,,0,0,,64,,,0,0.333333333,5,E,"1925, TAXATION UNEARNED IN, P101
1925, TAXATION UNEARNED IN, P37",TRUE,1,264271
5725,1,2,0.155555556,,,2,0.114285714,,3,,,6,1,5,E,"1924, CMD2207, P38
1926, CMD2687, P35",TRUE,,264299
5732,1,2,0.068857029,,,2,0.030526316,,51,,,102,0.333333333,5,E,"1928, GELDWERTSSTABILISIER, P30
1926, GELDWERTSTABILISIERU, P81",TRUE,,264301
5737,1,2,0.0375,,,0,0,,58,,,0,1,5,E,"1926, MING METALURGY   AUG, P281
1926, MING METALURGY   AUG, P339",TRUE,1,264305
5741,3,5,0.019569892,,,0,0,,84,,,0,0.1,5,E,"1926, OFFICIAL PAPERS A MA, P7
1926, OFFICIAL PAPERS A MA, P91",TRUE,,264317
5747,1,2,0.022507123,,,0,0,,1,,,0,1,5,E,"1926, RABOTNIKI SOBESA, P10
1926, RABOTNIKI SOBESA, P9",TRUE,1,264322
5748,1,2,0.082893451,,,23,0,,1482,,,34086,1,5,E,"1926, RANDMCNALLYS BAN JAN, P33
1949, RANDMCNALLYS BAN JAN, P1515",TRUE,,264323
5754,1,2,0.090200617,,,2,0.04,,75,,,150,1,5,E,"1926, STABILIZATION HEAR 1, P336
1928, STABILIZATION HEARIN, P411",TRUE,,264331
5757,1,2,0.015555556,,,1,0,,0,,,0,1,5,E,"1926, TRIBUNE INDOCHINOISE, P1
1927, TRIBUNE INDOCHINOISE, P1",TRUE,,264334
5762,1,2,0.071196581,,,2,0.051111111,,2,,,4,1,5,E,"1927, BANQUE FRANCE COMPTE, P6
1929, BANQUE FRANCE OPERAT, P8",TRUE,,264336
5765,1,3,0.084243176,,,2,0.06,,33,,,66,0.333333333,5,E,"1927, EKONOMICHESKOE O OCT, P48
1929, EKONOMICHESKOE OBOZR, P81",TRUE,,264338
5766,1,2,0.068663594,,,25,0.034210526,,17,,,425,1,5,E,"1927, ETHNOLOGICAL STUDIES, P237
1952, THEOLOGICAL STUDIES, P220",TRUE,,264340
5769,3,4,0.036243386,,,0,0,,52,,,0,0.047619048,5,E,"1927, IND FLUCTUATIONS, PS25
1927, IND FLUCTUATIONS, P77",TRUE,1,264351
5794,1,2,0.063141762,,,31,0,,2,,,62,1,5,E,"1928, LONDON CAMBRIDGE EC, P3
1959, LONDON CAMBRIDGE EC, PR1",TRUE,,264371
5801,1,3,0.018951613,,,0,0,,7,,,0,0.066666667,5,E,"1928, STAT LAWS DEMAND SUP, PR20
1928, STAT LAWS DEMAND SUP, P27",TRUE,1,264374
5801,2,5,0.025806452,,,0,0,,43,,,0,0.066666667,5,E,"1928, STAT LAWS DEMAND SUP, P78
1928, STAT LAWS DEMAND SUP, P35",TRUE,1,264380
5803,1,2,0.133410494,,,3,0.036862745,,409,,,1227,1,5,E,"1925, WIRTSCHAFTDIENS 0313, P410
1928, WIRTSCHAFTSDIENST, V13, P1",TRUE,,264388
5807,1,2,0.0375,,,0,0,,91,,,0,1,5,E,"1929, BEITRAGE GESCH STAAT, P153
1929, BEITRAGE GESCH STAAT, P244",TRUE,,264390
5812,3,4,0.025806452,,,0,0,,6,,,0,0.1,5,E,"1929, GELDTHEORIE KONJUNKT, P61
1929, GELDTHEORIE KONJUNKT, P55",TRUE,1,264401
5814,1,2,0.025,,,0,0,,44,,,0,0.166666667,5,E,"1929, KONTROLNYE TSIFRY NA, P408
1929, KONTROLNYE TSIFRY NA, P452",TRUE,1,264404
5826,1,2,0.012903226,,,0,0,,1,,,0,1,5,E,"1929, RADIO RETAILING  DEC, P30
1929, RADIO RETAILING  DEC, P31",TRUE,1,264418
5827,1,2,0.030507123,,,0,0.0125,,58,,,0,1,5,E,"1929, REPORT C CYCLES, P75
1929, REPORTS C CYCLES, P17",TRUE,,264419
5830,1,2,0.062918587,,,6,0,,0,,,0,1,5,E,"1929, SOCIAL CASE WORK GEN, V2, P16
1935, SOCIAL CASE WORK GEN, P16",TRUE,,264424
5834,2,3,0.012903226,,,0,0,,10,,,0,0.333333333,5,E,"1929, UNTERSUCHUNGEN ZINST, P54
1929, UNTERSUCHUNGEN ZINST, P64",TRUE,1,264429
5854,5,6,0.025,,,0,0,,59,,,0,0.066666667,5,E,"1930, FINAL REPORT 4 CEN 5, P109
1930, FINAL REPORT 4 CEN 5, P168",TRUE,1,264467
5858,1,2,0.048275862,,,2,0,,173,,,346,1,5,E,"1930, INSURANCE ALMANC, P1189
1932, INSURANCE ALMANC, P1016",TRUE,,264469
5866,1,2,0.012903226,,,0,0.02,,0,,,0,1,5,E,"1930, P AM ACAD POL SC JAN, P13
1930, P AM ACAD POL SC JUN, P13",TRUE,,264478
5867,1,2,0.031111111,,,7,0,,559,,,3913,1,5,E,"1930, REV BONGROISE STAT, P173
1937, REV BONGROISE STAT, P732",TRUE,,264479
5873,1,2,0.012903226,,,0,0,,31,,,0,1,5,E,"1930, WAGES CONDITIONS LAB, P25
1930, WAGES CONDITIONS LAB, P56",TRUE,1,264483
5885,1,2,0.04516129,,,1,0,,13,,,13,1,5,E,"1931, CHEMINS FER FRANCAIS, P44
1932, CHEMINS FER FRANCAIS, P31",TRUE,,264499
5897,1,2,0.058924731,,,0,0.06,,16,,,0,1,5,E,"1931, LABOR AGE        FEB, P20
1931, LABOR AGE        JAN, P4",TRUE,,264515
5905,1,2,0.096202957,,,1,0.071578947,,51,,,51,1,5,E,"1931, P NAT C LAND UT NOV, P177
1932, P NAT C LAND UT CHIC, P126",TRUE,,264519
5911,1,2,0.025,,,0,0,,440,,,0,1,5,E,"1931, REPORT DEP HLTH CITY, P243
1931, REPORT DEP HLTH CITY, P683",TRUE,,264529
5924,1,2,0.088888889,,,14,0.06,,0,,,0,1,5,E,"1932, MICHIGAN CONSERV DEC, P2
1946, MICHIGAN CONSERV AUG, P2",TRUE,,264543
5925,1,2,0.015555556,,,1,0,,0,,,0,1,5,E,"1932, MIDLAND BANK MON NOV, P1
1933, MIDLAND BANK MON NOV, P1",TRUE,,264544
5933,1,2,0.025806452,,,0,0,,39,,,0,1,5,E,"1932, PRINTERS INK MON MAR, P22
1932, PRINTERS INK MON MAR, P61",TRUE,1,264550
5934,1,3,0.044354839,,,0,0.02,,162,,,0,0.333333333,5,E,"1932, PROBLEMY MIROVOGO KH, P200
1932, PROBLEMY MIROVOGO KR, P38",TRUE,,264552
5939,1,2,0.030107527,,,4,0,,16,,,64,1,5,E,"1932, REVOLIUTSIIA NATSION, P95
1936, REVOLIUTSIIA NATSION, P79",TRUE,,264556
5941,1,2,0.048324515,,,21,0,,159,,,3339,1,5,E,"1932, THORSTEIN VEBLEN, P52
1953, THORSTEIN VEBLEN, P211",TRUE,,264557
5942,1,2,0.086124402,,,0,0.117171717,,34,,,0,1,5,E,"1932, WORLD AGR, P8
1932, WORLD CHAOS, P42",TRUE,,264558
5946,1,2,0.056732026,,,6,0.031578947,,0,,,0,1,5,E,"1933, 15 CENSUS US CENSUS, P24
1939, 16 CENSUS US CENSUS, V5, P24",TRUE,,264561
5948,1,3,0.0375,,,0,0,,208,,,0,0.333333333,5,E,"1933, 60 ANN REPORT COUNCI, P505
1933, 60 ANN REPORT COUNCI, P297",TRUE,,264563
5948,2,3,0.0375,,,0,0,,153,,,0,0.333333333,5,E,"1933, 60 ANN REPORT COUNCI, P144
1933, 60 ANN REPORT COUNCI, P297",TRUE,,264564
5958,1,2,0.115277778,,,1,0.051666667,,107,,,107,1,5,E,"1932, CHINA YB 1931 32, P463
1933, CHINA YB 1932 33, P570",TRUE,,264568
5961,1,2,0.038136201,,,5,0,,21,,,105,1,5,E,"1933, CRITIQUE GOTHA PROGR, P29
1938, CRITIQUE GOTHA PROGR, P8",TRUE,,264569
5962,2,3,0.063141762,,,27,0,,199,,,5373,0.333333333,5,E,"1933, DIVISION LABOR SOC, P28
1960, DIVISION LABOR SOC, P227",TRUE,,264572
5963,1,2,0.043584229,,,10,0,,7,,,70,1,5,E,"1933, EC COMMERCIAL HIST R, P5
1943, EC COMMERCIAL HIST R, P12",TRUE,,264573
5964,1,4,0.0375,,,0,0,,137,,,0,0.166666667,5,E,"1933, EC ESSAYS HONOUR G C, P464
1933, EC ESSAYS HONOUR G C, P327",TRUE,,264576
5973,1,3,0.036363636,,,0,0,,82,,,0,0.333333333,5,E,"1933, INT HANDEL, P136
1933, INT HANDEL, P218",TRUE,,264607
5977,1,3,0.04516129,,,3,0,,35,,,105,0.333333333,5,E,"1934, PRODUCTIVITY HOURS C, P43
1937, PRODUCTIVITY HOURS C, P78",TRUE,,264616
5985,2,3,0.036928763,,,3,0,,310,,,930,0.166666667,5,E,"1933, SOCIALIST CONSTRUCTI, P74
1936, SOCIALIST CONSTRUCTI, P384",TRUE,,264652
5986,1,2,0.072208437,,,0,0.08,,38,,,0,1,5,E,"1933, SOCIETE NATIONS PROD, P13
1933, SOCIETE NATIONS SITU, P51",TRUE,,264655
5998,1,2,0.058333333,,,4,0,,73,,,292,1,5,E,"1934, C INT SCI ANTHR ETHN, P272
1938, C INT SCI ANTHR ETHN, P199",TRUE,,264722
6008,3,4,0.014285714,,,0,0,,228,,,0,0.047619048,5,E,"1934, PATTERNS CULTURE, P230
1934, PATTERNS CULTURE, P2",TRUE,1,264738
6020,1,2,0.079900744,,,0,0.06,,69,,,0,1,5,E,"1935, BREWERY AGE      MAR, P85
1935, BREWERY AGE      SEP, P16",TRUE,,264762
6026,1,3,0.061192263,,,1,0.02,,225,,,225,0.166666667,5,E,"1936, ETHICS COMPETITION, P36
1935, ETHICS COMPETITION O, P261",TRUE,1,264765
6029,1,2,0.084243176,,,2,0.021052632,,855,,,1710,0.333333333,5,E,"1935, FREIGHT TRAFFIC REP, P120
1937, FREIGHT TRAFFIC RED, P975",TRUE,,264771
6032,1,2,0.096651194,,,0,0.07,,127,,,0,1,5,E,"1935, HIST LABOR US 1896 1, P523
1935, HIST LABOR US, V3, P396",TRUE,1,264774
6036,1,2,0.025806452,,,0,0,,23,,,0,1,5,E,"1935, MEZHDU 6 7 KONGRESSA, P22
1935, MEZHDU 6 7 KONGRESSA, P45",TRUE,1,264775
6038,1,2,0.089142857,,,25,0.035294118,,11,,,275,1,5,E,"1935, NEGRO POLITICIANS, P10
1960, NEGRO POLITICS, P21",TRUE,,264776
6042,4,9,0.04516129,,,1,0,,7,,,7,0.007352941,5,E,"1938, REICHSKREDITGESELLSC, P43
1937, REICHSKREDITGESELLSC, P50",TRUE,,264826
6043,1,2,0.070275404,,,13,0,,9,,,117,1,5,E,"1935, SCI MODERN WORLD, P15
1948, SCI MODERN WORLD, P6",TRUE,,264913
6044,1,2,0.074432497,,,1,0,,25,,,25,1,5,E,"1935, SOCIOLOGY INVENTION, P151
1936, SOCIOLOGY INVENTION, V42, P126",TRUE,,264914
6050,1,2,0.026482213,,,0,0,,212,,,0,1,5,E,"1936, 70 YEARS IT, P276
1936, 70 YEARS IT, P64",TRUE,1,264919
6063,1,5,0.075676638,,,0,0.09,,58,,,0,0.1,5,E,"1936, EXPLORATION EC NOTES, P326
1936, EXPLORATIONS EC, P268",TRUE,1,264931
6068,1,2,0.025,,,0,0,,22,,,0,0.333333333,5,E,"1936, KONJUNKTURSTATISTISC, P161
1936, KONJUNKTURSTATISTISC, P139",TRUE,1,265115
6071,1,3,0.020935961,,,0,0,,60,,,0,0.333333333,5,E,"1936, PREFACE SOCIAL EC, P60
1936, PREFACE SOCIAL EC, P120",TRUE,1,265125
6074,1,2,0.020935961,,,0,0,,138,,,0,1,5,E,"1936, REV COURS C PARIS, P123
1936, REV COURS C PARIS, P261",TRUE,1,265130
6076,1,2,0.063285024,,,0,0,,2,,,0,1,5,E,"1936, REV NORD, P5
1936, REV NORD, V22, P7",TRUE,1,265131
6078,10,12,0.013333333,,,0,0,,3,,,0,0.007352941,5,E,"1936, SO FARM LEADER   AUG, P4
1936, SO FARM LEADER   AUG, P1",TRUE,1,265241
6082,1,2,0.060215054,,,1,0.06,,0,,,0,1,5,E,"1936, TOYS BICYCLES    AUG, P24
1937, TOYS BICYCLES    FEB, P24",TRUE,,265272
6085,1,2,0.051851852,,,3,0,,51,,,153,0.1,5,E,"1936, UNSER WILLE WEG, P177
1939, UNSER WILLE WEG, P126",TRUE,,265274
6089,1,2,0.060869565,,,1,0,,48,,,48,1,5,E,"1937, AGR REGISTER, P98
1938, AGR REGISTER, P50",TRUE,,265285
6091,1,3,0.068817204,,,43,0,,50,,,2150,0.333333333,5,E,"1980, ANN HIST REVOLUTION, P280
1937, ANN HIST REVOLUTION, P330",TRUE,,265287
6103,1,2,0.095360983,,,29,0.04,,0,,,0,1,5,E,"1937, EMPLOYMENT SERVI MAR, P15
1966, EMPLOYMENT SERVICE R, V3, P15",TRUE,,265314
6105,1,2,0.081384409,,,2,0.04,,79,,,158,1,5,E,"1937, FOREIGN AGR      JAN, P22
1939, FOREIGN AGR      MAR, P101",TRUE,,265316
6109,2,3,0.031653226,,,0,0,,253,,,0,0.166666667,5,E,"1937, MIDDLETOWN TRANSITIO, P318
1937, MIDDLETOWN TRANSITIO, P65",TRUE,1,265341
6150,1,3,0.077777778,,,1,0,,54,,,54,0.333333333,5,E,"1939, PALNEWS, P75
1938, PALNEWS, P21",TRUE,,265383
6151,3,4,0.025,,,0,0,,16,,,0,0.1,5,E,"1938, PHIL SCI         APR, P130
1938, PHIL SCI         APR, P114",TRUE,1,265392
6169,1,2,0.021052632,,,0,0,,50,,,0,1,5,E,"1939, FREEDOM, P331
1939, FREEDOM, P381",TRUE,1,265402
6178,1,2,0.036363636,,,0,0,,147,,,0,1,5,E,"1939, MEIN KAMPF, P279
1939, MEIN KAMPF, P426",TRUE,1,265410
6179,1,2,0.106666667,,,0,0.153333333,,0,,,0,1,5,E,"1939, MOLOCHNO MASLODELNAI, P5
1939, MOLOCHNO MIASNAIA PR, P5",TRUE,,265411
6183,1,2,0.031653226,,,0,0,,93,,,0,1,5,E,"1939, PRINCIPLES CRIMINOLO, P159
1939, PRINCIPLES CRIMINOLO, P66",TRUE,1,265414
6189,2,3,0.006451613,,,0,0,,37,,,0,0.333333333,5,E,"1939, USSR CAPITALIST COUN, P4
1939, USSR CAPITALIST COUN, P41",TRUE,1,265421
6190,1,2,0.025,,,0,0,,1,,,0,1,5,E,"1940, AM J CRIM LAW CRIMIN, P679
1940, AM J CRIM LAW CRIMIN, P680",TRUE,1,265422
6192,2,5,0.038136201,,,5,0,,3,,,15,0.035714286,5,E,"1942, BEFOLKNINGENS BEVAEG, P8
1947, BEFOLKNINGENS BEVAEG, P11",TRUE,,265432
6193,2,3,0.051747312,,,4,0,,334,,,1336,0.333333333,5,E,"1940, BRITANNICA BOOK YEAR, P79
1944, BRITANNICA BOOK YEAR, P413",TRUE,,265453
6194,1,7,0.061075269,,,17,0,,451,,,7667,0.027777778,5,E,"1940, CONDITIONS EC PROGR, P39
1957, CONDITIONS EC PROGR, P490",TRUE,,265458
6194,3,8,0.093010753,,,11,0.01,,155,,,1705,0.027777778,5,E,"1940, CONDITIONS EC PROGRE, P337
1951, CONDITIONS EC PROGR, P182",TRUE,,265470
6198,1,2,0.04,,,0,0.030526316,,38,,,0,1,5,E,"1940, INVESTMENT TRUSTS 3, P39
1940, INVESTMENT TRUSTS IN, P1",TRUE,1,265485
6200,1,2,0.019569892,,,0,0,,18,,,0,1,5,E,"1940, KOMSOMOLSKII RABOTNI, P21
1940, KOMSOMOLSKII RABOTNI, P3",TRUE,1,265486
6203,1,2,0.044396552,,,0,0.06,,0,,,0,1,5,E,"1940, LIGHT METALS     SEP, P213
1940, LIGHT METALS LON SEP, P213",TRUE,1,265488
6206,1,3,0.051747312,,,1,0,,104,,,104,0.333333333,5,E,"1940, QUINS METAL HDB STAT, P130
1941, QUINS METAL HDB STAT, P26",TRUE,,265536
6220,1,2,0.032688172,,,0,0.04,,71,,,0,0.1,5,E,"1946, BOLSHEVIK        MAR, P78
1946, BOLSHEVIK        AUG, P7",TRUE,,265555
6220,3,4,0.084050179,,,5,0.06,,52,,,260,0.1,5,E,"1946, BOLSHEVIK        AUG, P9
1941, BOLSHEVIK        FEB, P61",TRUE,,265562
6229,1,3,0.073550191,,,2,0,,75,,,150,0.166666667,5,E,"1943, FOLK CULTURE YUCATAN, V45, P133
1941, FOLK CULTURE YUCATAN, P58",TRUE,,265579
6240,1,5,0.019569892,,,0,0,,21,,,0,0.022222222,5,E,"1941, RAU COMMITTEE REPORT, P1
1941, RAU COMMITTEE REPORT, P22",TRUE,1,265589
6244,1,2,0.069565217,,,32,0,,4,,,128,1,5,E,"1941, WORLD NATIONS, P2
1973, WORLD NATIONS, P6",TRUE,,265632
6246,1,2,0.051612903,,,0,0.04,,26,,,0,0.333333333,5,E,"1942, COMMON GROUND    SUM, P19
1942, COMMON GROUND    AUT, P45",TRUE,,265633
6247,1,2,0.013333333,,,0,0,,1,,,0,1,5,E,"1942, CONSUMERS GUIDE  JUN, P6
1942, CONSUMERS GUIDE  JUN, P7",TRUE,1,265636
6249,1,2,0.012903226,,,0,0,,1,,,0,1,5,E,"1942, EC REV 1941      FEB, P11
1942, EC REV 1941      FEB, P12",TRUE,1,265637
6255,1,3,0.034408602,,,5,0,,46,,,230,0.1,5,E,"1954, OUR COOPERATIVE NURS, P84
1949, OUR COOPERATIVE NURS, P38",TRUE,,265640
6255,1,5,0.051612903,,,5,0,,72,,,360,0.1,5,E,"1954, OUR COOPERATIVE NURS, P84
1949, OUR COOPERATIVE NURS, P12",TRUE,,265642
6256,1,2,0.075207836,,,3,0.04,,99,,,297,1,5,E,"1942, REV POLITICS     APR, P144
1945, REV POLITICS     JAN, P45",TRUE,,265649
6260,1,2,0.04375,,,4,0,,68,,,272,1,5,E,"1942, THEORY CAPITALIST DE, P180
1946, THEORY CAPITALIST DE, P112",TRUE,,265651
6265,2,3,0.04516129,,,4,0,,27,,,108,0.1,5,E,"1943, CAPITALISM SOCIALISM, P49
1947, CAPITALISM SOCIALISM, P22",TRUE,,265656
6273,3,4,0.013333333,,,0,0,,1,,,0,0.166666667,5,E,"1943, JOINT COMMITTEE REPO, P3
1943, JOINT COMMITTEE REPO, P4",TRUE,1,265666
6274,1,3,0.05,,,7,0,,34,,,238,0.333333333,5,E,"1950, LEADERSHIP ISOLATION, P274
1943, LEADERSHIP ISOLATION, P240",TRUE,,265668
6275,2,3,0.032688172,,,0,0.02,,8,,,0,0.333333333,5,E,"1943, MANPOWER REV     MAR, P11
1943, MANPOWER REV     MAY, P3",TRUE,,265672
6299,1,2,0.006451613,,,0,0,,20,,,0,1,5,E,"1944, GAUGING PUBLIC OPINI, P23
1944, GAUGING PUBLIC OPINI, P3",TRUE,1,265694
6306,1,2,0.060080645,,,4,0.02,,17,,,68,1,5,E,"1944, SLOVAR SPRAVOCHNIK S, P91
1948, SLOVAR SPRAVOCHNIK P, P108",TRUE,,265698
6308,1,2,0.096086957,,,0,0.111888112,,235,,,0,0.333333333,5,E,"1945, 1 YB AM LABOR, P375
1945, YB AM LABOR, P140",TRUE,1,265699
6308,1,3,0.096086957,,,0,0.111888112,,41,,,0,0.333333333,5,E,"1945, 1 YB AM LABOR, P375
1945, YB AM LABOR, P416",TRUE,1,265700
6320,1,2,0.075734302,,,7,0,,204,,,1428,1,5,E,"1945, GROUP PSYCHOTHERAPY, P205
1952, GROUP PSYCHOTHERAPY, V5, P1",TRUE,,265712
6322,1,2,0.018181818,,,0,0,,30,,,0,0.166666667,5,E,"1945, LABOR FACT, P133
1945, LABOR FACT, P163",TRUE,1,265713
6322,1,4,0.046320346,,,0,0,,63,,,0,0.166666667,5,E,"1945, LABOR FACT, P133
1945, LABOR FACT, P70",TRUE,1,265715
6346,1,2,0.081384409,,,1,0.04,,68,,,68,1,5,E,"1946, MONTHLY LETT NATL CI, P69
1947, MONTHLY LETT NAT DEC, P137",TRUE,,265737
6351,1,2,0.073226545,,,0,0,,41,,,0,1,5,E,"1947, ADM RES, P141
1947, ADM RES, V3, P100",TRUE,1,265746
6359,1,2,0.025416667,,,0,0,,426,,,0,0.166666667,5,E,"1947, ELEMENTARY FORMS REL, P3
1947, ELEMENTARY FORMS REL, P429",TRUE,1,265758
6359,3,4,0.036928763,,,4,0,,332,,,1328,0.166666667,5,E,"1961, ELEMENTARY FORMS REL, P364
1965, ELEMENTARY FORMS REL, P32",TRUE,,265763
6361,1,2,0.062222222,,,2,0.046666667,,3,,,6,0.333333333,5,E,"1949, GHQ31 SCAP NAT RES S, P6
1947, GHQ5 SCAP NAT RES SE, P3",TRUE,,265764
6367,1,2,0.093383513,,,1,0.06,,31,,,31,0.333333333,5,E,"1948, MIDYEAR EC REPOR JUL, P7
1947, MIDYEAR EC REPORT PR, P38",TRUE,,265768
6371,2,4,0.05344086,,,2,0.02,,7,,,14,0.047619048,5,E,"1947, ROBOTNICZY PRZEG JAN, P11
1949, ROBOTNICZY PYRZE JAN, P4",TRUE,,265780
6373,1,2,0.051399703,,,4,0,,82,,,328,1,5,E,"1947, SPRAVOCHNIK PO VOPRO, P53
1951, SPRAVOCHNIK PO VOPRO, P135",TRUE,,265795
6385,1,2,0.046320346,,,0,0,,121,,,0,0.333333333,5,E,"1948, DYNAMIC EC, P40
1948, DYNAMIC EC, P161",TRUE,1,265802
6388,1,2,0.086021505,,,15,0.02,,37,,,555,1,5,E,"1948, HEBREW U JERUSALEM H, P69
1963, HEBREW U JERUSALEM J, P32",TRUE,,265807
6389,1,2,0.025806452,,,0,0,,41,,,0,0.333333333,5,E,"1948, INCOME EMPLOYMENT PU, P52
1948, INCOME EMPLOYMENT PU, P11",TRUE,1,265808
6389,2,3,0.018951613,,,0,0,,148,,,0,0.333333333,5,E,"1948, INCOME EMPLOYMENT PU, P11
1948, INCOME EMPLOYMENT PU, P159",TRUE,1,265810
6394,1,2,0.031653226,,,0,0,,123,,,0,1,5,E,"1948, MONEY DEBT EC ACTIVI, P198
1948, MONEY DEBT EC ACTIVI, P75",TRUE,1,265812
6396,1,2,0.076075269,,,9,0,,62,,,558,1,5,E,"1948, MUNICIPAL REV      S, P48
1957, MUNICIPAL REV      S, P110",TRUE,,265814
6397,1,2,0.056148148,,,0,0.060392157,,1,,,0,1,5,E,"1948, NATIONAL HLTH SERVIC, P1
1948, NATL HLTH SERVICE, P2",TRUE,1,265815
6400,1,2,0.025,,,0,0,,52,,,0,1,5,E,"1948, OUTLINE SOCIAL PSYCH, P122
1948, OUTLINE SOCIAL PSYCH, P174",TRUE,1,265819
6409,1,3,0.047772575,,,0,0.027619048,,303,,,0,0.333333333,5,E,"1949, COMPEITION FEW, P311
1949, COMPETITION FEW, P8",TRUE,1,265826
6411,1,2,0.082898551,,,11,0,,129,,,1419,1,5,E,"1949, CYBERNETICS, P112
1960, CYBERNETICS, P241",TRUE,,265828
6417,1,2,0.085555556,,,5,0.04,,222,,,1110,1,5,E,"1949, INDIVIDUALISM ECONOM, P6
1954, INDIVIDUALISM RECONS, P228",TRUE,,265830
